22/09/2023 15:40 ES
codigo,patente,tipo_vehiculo,forma_pago,pais_cabina,distancia
393153390,LUNM50,2,1,0,30
323194104,LINQ954,1,2,3,300
189663529,0230XXJ,1,2,1,470
862148666,ZGO6666,0,1,0,80
304893025,6684WHI,0,2,3,200
820381771,YI509CY,1,2,4,410
524992180,WR408ZN,2,1,1,170
467615803,HMR7D05,2,2,2,320
671475188,VCY9963,1,2,2,480
571580243,XNHI506,2,2,0,100
160311010,0296NMN,1,1,0,330
904456919,MNZ3G44,2,2,1,100
640743153,EUV1025,1,2,2,130
78623305,CXLP21,0,2,1,30
336153037,ZC87106,2,2,0,420
130273711,AX27077,2,1,2,450
549904038,HY664FD,2,1,3,490
144883635,ZFCS42,2,2,0,230
706035893,1416SBJ,0,2,4,280
934614073,IXGB396,0,2,3,20
473172071,2003HZT,1,2,2,500
770663244,6870GYR,1,2,3,100
378351791,NGVL90,0,2,2,190
15154565,WM380HQ,1,2,4,490
815481437,2040IPW,2,2,2,370
748118604,TCV0003,0,2,2,30
891698601,NQ09327,0,2,0,460
485185953,0041AEW,0,1,4,240
499756326,TYVG487,2,2,3,170
817184995,ZY36619,1,2,0,280
710402835,SS02030,0,2,2,80
578519648,POY0676,0,1,4,280
600995632,GLFP39,0,1,0,50
141155081,GVSM06,0,1,0,120
547073266,TS404BL,0,2,1,220
709067302,CLP7X21,2,1,3,270
812741175,4220AUA,2,2,4,460
371068769,OBW0896,1,1,4,120
128039613,FPXY128,0,1,2,120
820100683,KGNR001,1,2,0,80
827528517,GXL8N88,1,1,1,460
318433327,XVM1631,2,2,2,400
469491718,IVNF400,1,1,0,240
174672748,OKNR044,0,2,3,0
728677341,ZIG2354,2,1,3,360
495187702,PI58454,2,1,0,100
596827837,DXAV508,0,2,3,460
661236971,UTUS480,1,2,3,420
143048910,WWF1A42,0,1,3,500
268125494,8700ZDF,0,1,0,330
466305989,KGZ7U26,2,1,4,340
437130811,KPYQ14,0,1,4,330
914589176,2147BJS,2,2,1,70
848736696,VDR9858,2,2,4,40
509068869,ART0I24,0,1,3,290
407563374,DBB2W53,1,1,3,220
621227897,LO544YO,0,2,2,20
57380797,UKGA749,2,1,3,300
798798135,AUTO476,0,2,4,350
73896335,EH170ZN,0,1,0,170
302966278,MQXN178,0,1,0,390
729307433,JY216WN,2,1,4,500
841303954,TEYM07,2,1,2,340
424832199,ZDB7W67,0,2,2,430
713867125,LRTP109,0,2,0,150
767149830,TGK6O43,1,2,0,190
865120606,KK64551,1,2,0,120
780260292,YO20642,1,2,3,30
620538747,NUNI608,1,2,0,140
352119592,PTL9J18,0,1,4,50
119909482,WB19008,2,1,4,70
375188629,5268BOK,2,1,4,20
605421163,5300OGE,1,2,0,400
612692500,VG853AI,2,2,0,420
223266235,EOCN52,0,1,0,410
11461424,WK852SG,0,1,1,390
852197355,CTY8R03,1,1,4,260
29481063,CS223BE,1,2,4,210
222292889,CPL0104,2,1,2,70
783824074,NJKE02,1,2,4,140
674749613,IOT0M59,2,2,0,390
904106964,FLC8G25,0,2,4,410
871973923,9929BHN,1,1,0,140
607879222,DH267YI,1,1,3,100
22156720,2391QVF,2,2,0,130
315374951,HX31898,0,1,1,470
509342837,CAWP08,2,1,1,20
815086539,EE332ME,0,2,1,140
309904016,NNZL651,2,2,2,80
336694798,SM711DL,1,1,2,450
787877754,ZQZA420,0,2,4,390
15325631,IO11007,0,1,1,440
897605168,QL41927,1,2,4,410
356359779,TXKV36,2,2,0,330
719224366,XYTX485,0,2,2,310
515171340,7100XOC,1,2,2,360
85207311,OXE0050,0,1,1,130
343444987,VAR5I39,2,2,1,320
994200663,VJWO17,2,2,3,370
112266559,MCYL73,2,1,2,170
789334228,PVF3000,0,1,3,50
478229264,YXHQ44,0,2,4,100
762710540,KSCD668,2,1,2,410
759344069,AD08800,0,1,3,20
118510399,HSMN090,1,2,2,40
851291321,DF372IF,1,1,4,460
831018950,1513GJF,2,1,1,420
130863541,IP415LT,2,1,0,70
708094079,PAHL576,2,1,0,0
494123098,YQD6328,0,1,3,140
175567120,AAN3G79,1,2,2,470
999550079,FKL6H09,0,1,1,30
423636353,2071SJV,1,2,1,210
166133724,EMXQ983,2,1,3,400
935108904,FQO0E93,1,1,2,260
97362494,3022SML,0,2,4,440
672466878,SPI6215,1,1,4,480
265179817,ZKEK32,2,2,3,320
829564550,0869RLP,1,1,0,130
820345064,3619IEU,1,2,3,220
491819595,EV00360,0,2,3,500
402793328,CTTO351,2,2,0,310
221623034,QX126PE,0,2,3,30
326303899,AG24604,0,2,1,170
112820661,PB481FP,2,2,2,460
885333458,0015XAG,1,1,2,390
949791251,8932XHZ,1,1,1,60
91693677,YHG7587,0,2,1,280
372720939,ASZJ33,2,2,1,80
127678218,WP306SV,2,2,4,390
579671655,VPF0735,0,2,1,410
994930821,FVC2T16,2,1,3,310
761200083,ZJJ8230,0,2,1,280
266891801,EW600BF,2,2,4,340
780230824,YM70380,2,1,2,70
782151726,KHE2G64,2,2,2,40
40678963,GY401TE,0,2,0,360
729816447,UH30609,2,2,0,460
932731429,SKSQ86,2,1,4,500
220334614,GZ69670,0,2,1,100
794234061,FMMX70,2,1,2,370
446974745,DDH7T54,2,2,1,20
332353021,ANAV598,1,1,3,480
36105588,JMG0F14,0,2,4,260
279866249,6570RBI,2,2,1,230
891927863,0620ACR,1,1,3,200
471481646,JGS4Y08,0,2,3,50
453697835,YF172YO,0,2,0,380
225021147,TDWL29,1,1,2,300
340008527,CP20785,2,2,1,260
826131510,DE00347,2,2,3,10
414662853,XGRW265,0,1,0,0
825414920,RIJ9510,0,1,2,220
553881476,FGK9291,2,2,4,80
511479703,FK07235,1,1,1,40
45687528,UJG8F10,2,1,4,480
301234426,6762BWA,0,1,3,410
499139349,GO69740,1,1,1,40
140154463,3227DRF,1,1,4,420
129365125,9198AGW,1,2,1,40
116764247,MGT0T84,1,1,3,420
52006796,QJU6P28,0,2,4,300
683026746,2297CZZ,1,1,1,90
105842475,TOZ1G35,1,2,2,490
406689137,AI81288,0,2,1,170
422372512,EFOD437,0,1,4,320
960383672,GYP8R21,0,2,0,230
53006443,JO020PO,1,1,1,90
633199142,ETQI037,0,1,3,480
337302016,FN34051,0,2,1,20
135255229,NMKF45,1,2,3,200
971941389,7918NXW,0,2,4,250
632526973,5710AFV,1,1,4,290
786366529,JF93005,2,1,2,80
707123817,PQOO671,2,1,0,320
126047532,LVN8K08,0,2,4,160
658655760,JSZP037,2,1,3,350
598495713,ED060RM,2,2,2,390
203667703,SMP4778,0,2,0,150
132482481,NXG2P62,1,2,4,280
496748940,SIFY668,0,1,3,280
300529603,AKEK267,0,2,3,300
621339559,PYMG67,1,1,4,70
546033306,AGL3820,0,2,2,30
160496302,GK666AO,0,2,2,20
286402274,NHHW66,2,1,3,290
71137607,TWHZ425,0,2,2,20
771748456,TTDD04,1,2,3,250
603509348,KQ328CC,1,1,2,460
378051543,QXRW50,2,1,2,310
43552139,WXA0D96,2,1,2,130
347704843,BQ26092,2,2,3,170
624149015,GLZC25,0,2,0,370
400529041,0019MUC,2,2,2,440
137907740,RE104QX,2,2,0,300
906344012,WGFB71,0,1,3,420
740860337,KSN6055,2,1,4,170
894252960,VMHT92,1,1,2,480
403599615,KET9515,1,1,3,180
833761652,ZJJX731,1,2,0,420
851221086,OHK0M37,1,1,0,480
18407429,3621YOM,0,1,2,210
870975843,VM846HU,2,1,4,0
147366433,0704HJJ,1,1,4,210
302260778,ZFG3R65,0,2,2,10
613591125,INAE18,2,2,4,30
567640442,YPG2750,2,1,1,60
649315401,VSW5I84,2,1,0,370
575399419,BQ609GA,0,1,1,450
115669609,XSI9090,1,2,4,90
768689951,QGN9089,1,1,0,260
246682313,OF080FI,1,1,3,340
905044579,XSR0090,0,1,1,200
633890446,QME9B27,1,2,1,450
3283416,TGTA515,0,1,0,240
888510093,NK39271,2,1,3,220
198578272,GJ970RS,2,2,4,490
299936018,YETZ32,0,2,0,80
941182525,POYB112,1,1,0,480
858357285,TTTP670,1,2,1,20
835118661,5689SFK,1,1,2,480
546048835,CSMC251,1,1,0,190
951761740,FQL9401,1,2,1,500
24478758,6921LPC,1,1,2,360
257483377,TDJE33,2,1,3,290
755522739,JMYE08,0,1,4,280
333602925,DG962KL,0,1,1,360
503600067,MIEY530,1,2,1,10
567511518,HYBC951,0,2,1,480
40567292,AUHF825,0,1,1,310
415023295,ZCG8G52,2,2,4,420
389900917,XPTB65,1,1,1,320
528685161,PND5629,0,1,3,160
754614259,KTT0006,1,1,1,20
396023300,SUON095,0,1,2,260
491330815,NPO1O04,1,2,4,440
968909787,ALLZ11,2,1,0,490
902361921,8882TGS,0,2,4,180
974172274,DRE7900,1,2,0,330
773042186,XUV0H03,1,2,3,480
689940959,XKSL207,2,1,0,220
690579985,6795KIR,2,2,3,460
780900735,TOQ7700,2,1,3,460
429871234,ORA9E96,2,2,3,260
584136647,SMUU61,1,2,1,420
827431484,MO206DT,0,1,0,180
657148321,QX126BT,2,2,4,380
628176938,XZ89056,2,2,1,320
605075537,6387TRC,2,1,3,110
821624395,GHIV679,1,1,2,240
203283873,ECIC90,2,2,0,470
723197162,YC60282,2,1,2,390
129889017,LOAE11,0,1,2,70
372523129,KWE5Q96,0,2,2,170
528275114,IJT8700,0,1,4,230
804685898,PMGG497,0,1,0,440
356249332,TP122DY,0,2,3,450
775160106,TN003VV,2,1,3,380
816892709,FUGH519,1,1,3,150
365878636,LEHL645,0,1,4,80
242830542,CIO0810,1,2,2,300
924378708,RBKD530,0,2,1,320
876527340,AHZA300,1,1,3,320
981038816,OKZ2Y73,2,1,2,320
936316304,GAQP483,1,1,1,20
906640673,VY805PT,2,2,3,140
509359052,AP270IX,1,2,2,160
437576095,UGQO670,0,2,0,450
352501027,KMZ5334,2,2,3,110
179034512,FDG8617,2,1,2,180
315517148,FPOF004,2,1,0,450
139965135,OY76830,1,2,2,460
21279165,QAAE55,0,1,2,230
104072839,RRSQ868,1,2,1,460
774749340,UL53811,0,1,1,200
202962475,PBTE507,1,2,4,90
124524041,SC61208,2,1,1,450
544703823,1290YBH,0,1,3,30
138363620,PV203NT,0,1,0,170
462061675,FIML251,1,1,4,460
387001905,XNM9058,2,1,3,260
108434474,FFOF496,2,2,4,300
892138818,EIN4540,1,1,3,190
614197033,OCVR41,0,1,2,250
589207943,7479NOS,0,2,1,190
13155408,AZKX37,0,1,2,190
552067778,BICH75,1,2,2,290
261847199,JE941BA,2,2,4,450
548204619,BO99935,1,1,0,380
94037361,PTBL82,1,1,3,150
692277699,DO99141,2,2,0,460
201553546,PCCX354,0,1,1,40
975799592,BUBH167,1,2,1,60
293671253,GNAC257,2,1,0,170
329112125,NDJ6720,2,1,0,500
790667531,ZNN3063,2,1,3,400
459390803,JDF9G06,2,2,3,420
138208454,SZ130BQ,1,1,3,420
909700659,IQV5I73,1,2,2,240
775314558,LU496WP,2,2,3,340
987987067,6338QZS,2,2,2,500
926306142,PNTU034,0,2,2,290
181303878,BTT9227,2,2,3,350
466341543,PB553ON,0,2,3,470
985054862,YR48479,2,1,1,90
115462299,FXLN017,2,1,3,390
5018842,TR05749,0,2,3,0
685555240,MT47832,1,1,2,160
837010003,YOB9736,1,2,0,60
95457903,JNKP977,0,2,4,250
333631400,UF82898,0,2,1,180
782964629,QWYP23,1,2,0,450
645493895,XKI9X00,1,2,2,10
157040374,DP583KP,2,1,2,490
363529273,XKP5T74,0,2,1,370
426116826,JQG9764,1,1,0,200
396660346,AGH9565,1,1,0,10
312581094,EMFP953,0,1,2,340
490306190,9020LHE,0,1,2,500
149588254,HV95790,1,2,0,390
228752355,NBGI15,0,1,2,110
752183708,SCEZ010,1,2,3,430
868354501,6607GBT,2,1,3,400
681439511,GRB3Y97,2,1,0,260
637839138,1793SHH,1,1,2,100
648433520,VQF3M21,1,1,4,140
457800312,OZHP056,2,2,4,20
867654805,FQZB692,1,2,0,290
108617354,ETB3406,0,1,1,50
974100466,VNLA55,2,1,4,420
619726761,AN855ID,1,2,3,320
504222661,NFDK677,2,2,1,0
866821690,MLFH927,2,1,0,410
239919875,LR05303,1,2,4,140
320370047,XHPJ987,1,1,4,120
111664933,WN90003,2,1,1,270
635845222,JL42538,0,1,2,90
813082497,IZIU37,2,1,3,210
645908850,HFLX289,2,1,2,190
379812937,7516GRK,2,1,4,310
610444844,VVZ0W70,0,1,2,90
481594578,WC932YK,2,2,3,280
503345392,7208TDJ,0,2,3,220
716090368,VGN2M32,1,1,4,430
608976773,QXGV605,1,2,4,230
942354289,LMG0K11,2,1,0,360
775014021,FPQ2I65,0,1,2,290
655439858,RDPJ408,1,2,0,0
810515464,TN681VB,2,1,1,270
644348366,EN07544,1,1,2,70
594171277,TN933QV,2,2,4,190
586894940,EL17621,0,1,2,360
174820359,XFAS001,1,1,3,240
916790218,QCFS044,1,1,3,0
751408199,8035QTU,0,1,1,280
610399074,CV09827,1,2,4,90
211259415,NOOL134,1,1,3,360
457152690,KVSW215,0,2,1,140
676854335,BI718ZN,2,1,0,250
931180902,JL86073,0,2,0,80
53288493,TOW6699,0,2,1,160
970983509,ANUD883,2,1,3,440
270848771,0925ZYK,2,1,4,180
604713276,XO37755,0,1,2,60
673940531,7954SFL,2,2,2,330
853428239,WL52120,2,2,2,100
934674849,OGP6Z84,2,1,2,480
894897268,KO034QF,2,2,4,380
622627941,ORTZ093,1,1,3,420
575671442,CXA5160,1,1,4,70
841829690,DBGB17,0,2,4,480
239176835,RHY5854,2,1,1,120
419470759,0308CZU,1,1,1,80
240392006,EX23570,2,2,2,130
826557413,6441WAY,1,1,3,40
210311543,YKD5D00,0,2,1,360
644562884,XQ03180,0,2,1,50
289850497,ANBD00,1,2,1,360
936816433,WIGQ039,2,1,2,270
417189537,BAGE404,2,2,3,260
984893230,TSMM88,0,2,1,210
837911731,OTVZ47,2,2,4,180
210835578,UTY1M52,1,2,1,10
361516211,YA83405,2,2,0,250
832019095,YA23809,2,2,0,100
477245960,IPLC16,2,1,4,220
163248136,HNJG56,1,1,0,360
131834318,VJE7207,0,1,2,10
342047879,IPT9J59,0,1,3,20
400290563,PLOI338,2,2,4,240
718356267,JUW5K33,1,2,4,0
427935112,RLAQ08,0,2,4,340
375363625,KRO8008,1,1,0,440
653085003,LHCS036,1,2,0,210
588725988,TLHP94,0,1,1,190
680266959,UC139MS,0,1,0,10
365799523,JYE8070,1,2,4,330
746545281,FX335QQ,1,2,2,170
710966348,LGT8864,0,2,1,500
730103943,JXUU06,2,1,3,190
667821414,ZH25001,2,2,2,10
695707802,DPR2050,2,2,1,210
117024120,NBJM201,0,1,2,230
83005434,YMH0808,1,1,4,380
534544714,TPV1033,0,1,0,230
734058058,5783ERR,2,1,2,30
519341918,QEEQ75,2,1,1,470
347889708,8610AQI,2,2,4,160
588717982,WMVG05,0,1,4,340
222984158,FP347ED,2,2,0,400
753164318,IEB1705,0,1,0,200
943735845,AP26947,1,1,1,80
527035687,CEDX50,0,1,3,450
829795668,FA338DE,0,1,4,480
518343016,MX71456,1,2,4,340
5390413,ETZP66,1,1,2,240
760290938,BXZN73,1,2,4,500
20484191,WGL9408,2,2,0,500
14220863,MGHI932,1,2,3,440
376515911,OAVF171,2,2,1,370
601888289,APOW01,1,1,4,410
868810235,EU63008,2,1,4,40
716202873,UB846GN,2,2,4,350
65913604,KIQO09,0,2,1,410
236486845,BG182RN,0,2,1,370
402373844,VWT6914,1,1,3,260
894663075,TKI8220,1,2,2,410
842407926,WTE8Z18,0,1,1,50
382694995,OI367DO,1,2,3,140
931729348,HJZ0L10,2,1,1,120
725769801,OFBV65,1,1,4,250
197802637,QUBB06,0,1,0,240
639171487,AFE3210,0,2,2,20
595591692,EVT8N01,2,2,4,60
718342061,AXIW65,1,1,1,240
935359700,LIR2290,0,2,1,30
994169931,DEN3384,1,2,1,280
110257087,7610MDO,0,2,1,20
481092041,EPIS927,1,2,2,80
130730046,CYBQ07,1,2,3,30
898312205,AVO3V05,0,2,3,240
493308540,XQR4127,1,1,3,330
434117244,JM04200,1,2,1,400
985099497,ACRN83,2,1,4,400
225436183,6208LUM,2,1,1,30
472065346,YAX4N07,2,2,3,490
52218581,UXIY18,0,2,0,220
615753100,CW80124,1,1,1,500
547312611,6503OLQ,2,1,3,210
660121329,BV79854,2,2,2,300
268414154,0471VCC,0,1,3,30
407114204,DUZW609,2,2,1,110
128802686,NFZV532,0,1,1,440
548871329,NXKG695,2,2,3,410
892501737,ANNK711,1,2,0,480
166562634,RC47538,2,2,1,340
186560292,QFWG98,2,1,0,150
249983810,ZY78808,2,1,0,470
275663879,LIEO94,1,2,4,430
774316739,EMBA949,0,1,3,480
712956480,KW508ZN,0,1,0,20
283682812,WCJ7N05,1,2,1,400
655131191,ADB6745,0,2,2,380
690640160,YED9T05,1,1,3,380
655945085,NHUK795,0,1,4,170
459019278,FI407NB,0,2,3,180
912333824,ZL23480,1,2,1,230
365070841,SGR6J65,0,1,3,220
730231133,ZI49338,2,1,3,350
995780087,RUOW57,2,2,0,100
438873093,6633UIB,0,2,4,370
578109195,9685HFK,1,2,2,40
780308486,AK20476,2,1,0,140
698716157,XHN5794,0,2,0,120
305133070,HJW0Z67,0,2,0,120
522702096,VM06936,2,1,2,480
511217563,WZ402JC,0,2,0,90
985974844,SK495TD,2,1,3,140
522516807,KZA8Z40,1,2,0,220
886860001,LVW4B07,0,2,0,380
359259788,2800TKU,2,2,3,440
992391355,TDVX625,1,2,0,210
727379373,VMA3B90,1,1,0,490
55771594,HHA2704,2,1,3,420
406826530,EDD4K25,2,2,2,220
41043896,FID4R39,1,1,4,0
508596376,UV646RU,0,2,0,500
82705938,EEW2700,1,1,0,370
642304410,EO45477,2,2,4,460
267277670,WHHW51,0,2,0,370
77134937,KU040JX,2,1,2,360
777922227,QTY5U07,2,1,2,290
734454025,QL43038,1,2,3,280
702373338,WQLE278,0,2,0,320
984808825,QQEF205,1,1,3,110
408984921,XO05617,1,1,1,290
62974784,VBZN10,2,1,1,340
337580184,JFLU000,2,2,0,280
424126870,NS331FP,1,2,4,220
202187578,9725NBT,1,1,3,360
43463683,EHN1430,2,1,0,440
167664240,RUOZ20,2,2,4,440
484684418,QZO9S97,1,2,0,60
74389343,0147IKI,1,1,1,470
877067975,BQH6874,1,1,2,60
376023768,PG088AO,0,1,2,380
284653059,KJKB456,1,2,4,200
547027987,MP76320,0,1,4,220
969566340,FIY2401,2,1,1,420
8350294,OUUU08,1,1,3,190
233052407,CIPT476,0,1,3,60
105065890,PUZ1Z90,1,2,4,410
965459152,WILN094,1,1,3,10
105625542,QWK7O00,0,2,3,360
953563942,QT688YK,2,1,1,410
487436484,EFD8N10,0,2,2,190
990053513,6109EJO,1,2,1,350
527929904,PS09131,2,1,3,440
281764453,YC39730,2,2,2,120
236163230,XOUR91,0,1,2,110
601436610,QX55873,0,2,2,210
375182631,FUGU00,2,1,1,250
717409403,BEI0322,2,2,2,110
459255585,OVSF06,0,1,1,160
732728519,MGI3H01,2,2,2,170
264304968,CTJH10,0,2,4,90
792350649,EB97704,1,2,3,430
563582261,YUN3491,2,1,4,160
668303142,YC35667,0,2,4,240
554098144,NIWJ020,2,2,2,280
438965065,VQ307WX,0,1,3,280
218232277,GKSP296,2,2,3,140
265684133,0704NII,0,2,2,340
746833926,LX538UK,2,2,1,480
500480604,XCGL570,1,2,1,60
460746570,XR00130,2,2,0,200
312981297,YU371FQ,0,1,3,190
417984303,SUT4G88,0,2,1,170
520277528,RD07541,1,1,0,430
966559773,GY165RN,0,1,0,150
365977850,EMW0146,1,1,2,370
559348258,LBVY318,2,1,1,470
992024946,FELL80,0,2,3,330
582089101,4950UKC,1,1,2,220
571647790,LWT5Q08,2,2,4,0
223088137,CVX7326,0,2,0,30
674737400,PG011ZR,2,1,4,20
310198724,ZSAQ46,1,2,2,100
454602623,PHWG69,2,1,0,160
961308098,TB80831,2,2,1,470
571872988,5278JHW,1,1,3,200
203765809,MGJI620,2,2,0,120
29995474,UYIU75,1,2,3,160
294681765,DOTL923,1,1,2,0
95189583,HAM3727,0,1,0,490
102546306,ZKNQ824,2,1,1,180
887572143,PK002MI,2,2,0,330
980090016,JDHK579,0,2,2,280
736833610,FPAK10,1,1,2,210
310879482,SWG7C60,0,1,3,230
953958986,WG89930,1,2,4,330
672810780,ECBZ37,2,2,4,310
767712887,WO205IK,0,1,4,210
299028962,3290TZF,1,2,2,30
765886133,WMY9D71,2,2,3,400
457128024,8482KTY,0,1,0,230
982493946,1726KHH,1,2,1,0
942490674,YN588PI,0,1,2,210
39283351,1675YCV,2,2,3,140
509137265,QIA9159,0,2,2,480
681728850,LQ083DB,0,2,4,220
477155430,IMAH69,1,1,2,470
30326625,JHF6N40,2,1,2,480
67329040,UBMP848,1,1,1,240
143208461,BNK9007,2,2,3,360
875046843,KHJV004,0,1,3,0
841782909,5751LYH,0,1,1,210
203745511,QBAU155,1,1,1,270
45231372,ANCI05,2,2,2,480
767663203,KYA4R01,0,1,0,340
677740618,EYG7M19,1,2,1,150
724850842,CXF4487,0,1,2,140
155782741,HB39670,2,2,0,10
814896367,SMZW17,1,2,3,420
647176984,YCOU12,1,1,3,50
95093667,ZGAK02,1,2,3,450
8056554,VV17785,1,1,4,20
794287476,OFNC93,0,1,2,280
991619474,MBH7730,0,1,2,350
173728968,RRN2227,0,1,0,430
994295629,ZEH8416,1,2,4,330
575539264,UTY8A24,0,1,0,150
107047294,DHP0213,0,1,1,130
426166294,FYDZ76,0,2,2,440
97186642,TXCL09,0,2,1,230
404574876,NBA0888,1,1,2,480
618135210,GV761AQ,0,1,4,120
128997287,XDU2A60,2,1,0,330
950823593,NTYR007,0,1,3,50
882456270,HWNE590,1,1,3,60
486021799,HNBB782,0,2,4,170
140457331,YUGM304,1,2,0,200
990846286,JHNC43,2,2,4,310
92821927,0832APF,2,1,2,320
239575830,FBUZ03,2,2,1,350
631347562,AB457DD,2,1,3,300
47804882,DR842CF,1,1,1,170
193339207,5597GNW,1,1,4,400
291450728,FUN0107,0,2,3,500
927076270,ER00726,2,1,4,120
823238616,LGU0093,1,1,4,130
544005735,ONZ2H76,1,1,3,20
236115956,SWDA61,1,2,2,400
335199475,1959VXN,2,1,2,330
514103526,9287SZN,0,1,2,420
376718498,LBT9570,0,2,4,300
116907296,EO365QJ,2,1,0,180
679605024,LX96824,2,1,2,240
825474911,YFW2J50,0,2,0,120
546311936,EICW176,2,1,0,310
924954227,NE86692,0,2,1,190
453847150,XRGQ038,1,2,1,230
850489702,TPNC19,1,1,2,100
906226297,IT755UG,2,1,0,500
461003618,UDN0L67,0,1,0,10
101098729,SJST10,2,1,3,300
353182329,ZFTU78,2,1,3,60
282371465,LTOR979,0,1,1,120
7649712,WPOR76,0,1,4,200
745191647,LJ500LX,1,1,3,410
142446955,VTZT335,2,1,0,20
391634991,VF30000,1,1,2,290
925721744,VKBH58,2,2,4,90
579529565,YVK5E60,0,1,4,50
836672442,QU010CZ,0,1,2,260
983728200,ELFD38,2,2,3,390
508337208,4006LSK,0,2,4,130
774379066,FV08943,1,1,4,300
9529640,OCM7349,1,1,0,100
220680507,SEF7E06,0,1,1,430
112600457,LI886ZN,0,2,2,370
205551379,DZGE040,2,1,2,130
350146101,NF350IW,0,2,0,80
940007691,5367OMP,1,2,3,170
460664887,SBYO60,1,1,0,490
454802286,NT03615,1,2,4,230
467397272,ZOAR93,2,2,0,270
397880211,DKN0W78,0,2,1,460
858174217,0807PSF,2,2,4,240
781214977,FKM6P20,1,1,4,260
797548512,DJMS72,0,1,2,210
519788332,BEZ6164,1,2,3,150
853497994,HI90780,0,1,4,380
678735011,1417VEH,0,1,0,10
183240263,QY437AM,1,1,0,430
734195211,YV11132,0,2,0,140
234503065,JDRL788,1,2,1,470
270370761,ZF24030,1,2,1,450
797004224,SJ455RE,0,2,2,20
424971294,TIA5008,0,1,3,290
595326550,TOH3020,2,2,4,120
155902710,9075MGU,1,1,3,250
926408754,CW71487,2,2,1,40
547043810,PYT9Z13,0,2,3,100
567473725,YG460QU,0,2,3,490
273341847,POYB104,2,1,2,350
952768007,RI48004,1,1,2,500
543891821,CBE2A70,2,2,1,30
672118962,8860FGE,2,1,3,250
457974074,OZGQ07,2,1,3,420
792650513,KE57546,1,2,0,390
158325636,QBS0A12,2,1,2,390
204777099,XR76965,0,1,0,450
222629043,QQEW56,0,2,4,450
779598170,4307AHE,0,1,0,430
22348217,LVRE527,2,1,3,110
453777788,EF386BA,0,1,3,80
15074012,SWZ3Z61,0,1,1,30
741452160,KCZ3727,2,2,3,440
676374706,XRQ1503,1,1,4,370
801812219,LSH7B26,2,2,4,470
24300271,DL807TD,0,2,4,40
552224691,KQJ6050,0,1,1,320
205343911,BNVO10,0,2,2,200
57637343,FPCD591,0,1,0,220
212602950,3236JQL,2,1,0,250
674208375,AZP0H47,2,2,4,340
346214799,SL55403,0,1,1,380
702398360,ZS447XY,0,1,3,290
484945713,1670VYM,0,1,0,230
595887612,IA210BS,0,2,4,460
420153514,9237MAS,1,2,3,210
324135929,LO507RA,2,1,0,370
144832454,SDF0309,0,2,1,190
223460394,BNP1B92,0,2,0,370
250694650,FF726VG,2,1,2,150
339219015,0219UHS,0,1,3,150
431695173,QGZ9E81,1,1,1,200
891910506,ONEM452,0,1,2,20
738766176,MFKZ90,0,2,3,150
52768315,PKK8070,0,2,3,10
627098867,DBUO11,1,1,0,90
175916725,9363BVZ,1,2,3,400
757593589,1438POB,2,1,3,80
721547384,US20606,0,1,3,490
698172903,0006XIG,1,1,0,100
482287502,EQZR47,1,2,0,70
513919028,MEO0H76,2,1,3,70
844742023,0365ZUU,2,2,2,210
149729323,ODX1379,0,2,1,280
430197448,6565DWB,0,2,1,430
66419119,EYT4C24,0,1,4,40
511775593,SB21058,2,1,0,100
57531552,SBK8091,0,2,0,260
631905154,DY94701,0,2,3,250
49525500,PPNU310,0,2,3,290
16158672,KP66706,2,2,1,110
364928300,LN881XF,2,1,4,40
883868899,RFY2X52,2,1,4,350
423453152,CEE2H92,2,2,1,340
442651338,JR863UX,0,2,1,440
888721592,WML7D70,2,2,4,90
571653355,AK852PB,0,1,0,170
526505591,NIG4M40,1,1,1,110
909930198,ZH456NX,1,1,2,130
996148432,JLQ4751,0,1,3,500
581900242,VKHK255,2,2,2,330
333599004,GDLH74,0,2,1,310
782402326,TWYY798,2,2,1,220
321837447,EU36347,0,2,4,150
208988255,JI485KT,2,1,4,450
487904043,GFSE280,1,1,3,110
877946657,0825FCQ,1,2,0,30
6645972,CQP3092,2,2,3,160
198148744,ZHEA08,1,1,4,440
942290990,MRYY06,0,2,3,170
984036070,SMLO71,2,2,4,360
396244823,KXKH29,1,2,3,450
708335545,YDXN84,2,2,0,460
489337396,XQW3T62,2,2,4,60
444509044,PX23890,2,1,0,400
705758045,9239OWC,2,1,1,230
822377934,TH70893,1,2,1,90
462328571,TYD8V58,2,1,4,470
657780008,VH14760,2,1,1,40
862392198,PS35843,2,2,3,270
548200983,CEX2C20,2,2,2,170
954812930,XOQR37,0,1,0,260
767378284,IJ604VL,1,2,4,390
687467857,AJX7820,1,2,1,190
143011319,5389MSH,1,2,4,90
764985984,MR34707,2,2,1,60
387899783,VU817IZ,1,2,2,50
532221420,FN47792,0,2,1,90
746368273,EFU6T90,1,2,0,260
530210345,KGQ9835,2,1,0,170
558700349,EOCA41,1,2,2,130
329384457,DQPV97,0,1,3,40
347478531,JXZC754,2,2,0,350
446339291,NY74859,1,1,0,240
366247375,ND00083,0,2,1,150
440772664,II99090,2,2,3,290
126230469,UW50543,2,2,2,390
206384138,LA18272,2,1,0,410
378736932,ZWOB85,2,1,0,430
873204453,MP695WF,2,2,0,320
596843557,2625OAN,0,1,1,260
274226168,WH557BB,2,2,2,140
885690255,YODG206,2,2,0,120
